row_Number,text,polarity
19443,"Like people intrigued heard concept film, especially ""film makers attacked"" aspect case seems emphasize, picture cover film makers chased angry mob.<br /><br />Then, watch film discover, oh, mean ""the film makers attacked"" kids threw rocks sign number people complained loudly said ""Someone beat two kids up."" picture cover, ""the chase"" were? Total fabrication. guess ties theme film, lying manipulation satisfy vain, stupid children money time sense.<br /><br />I idea great truth viewer supposed take away film. It's like Michael Moore's ""Roger & Me"", ""Roger & Me"" Moore mocking people Flint. It's completely misdirected totally inane. Wow! believe people suffered yoke Communism would really excited markets full food? jerks! it's much, ""Look effects capitalism western media blah blah blah"", since wasn't fake market comparable prices competitors, that, many people film say, prices absurdly low, someone mentions should've known fake much charging duck. That's proving anything except people poor, go store low prices, bravo fellas, way stick people bottom.<br /><br />Way play stupid practical joke elderly people. proud. next movie make documentary Iraq show people get really excited house without bullet holes walls then, say, ""HAHA! HOUSE EXISTS! STUPID LOVED LIED MEDIA!"".<br /><br />Morgan ""Please Like Me"" Spurlock unleashed wet fart film it's surprise since Spurlock One Hit Wonder prince documentary world seems throw weight behind silly sounding concept stay relevant world really need him.<br /><br />Avoid like plague.",0
17450,"One ""coming age"" films nostalgia adults promise kids. movie neither. poor excuse let Sylvia Kristel's body double frolic dorky Eric Brown. make matters worse, movie either silly stupid tries funny, sexy, dramatic. Laugh awkwardly supposed believe teenager would go alone burying dead woman front yard. Ponder vigorously woman famous Emmanuelle needs body double. movie went on, started imagine hybrid Private Lessons Little Miss Millions Sylvia Kristel seduce Jennifer Love Hewitt Howard Hesseman makes us nostalgic WKRP. Watch laugh people's stupidity, Ed Begley Jr.'s committed performance, wonder Sylvia Kristel would look like Jennifer Love Hewitt. give idea lesson, stay away movies staring Sylvia Kristel Emmanuelle.",0
9422,"long time seemed like good Canadian actors headed south border (I guessed) second rank ones filled top slots left dregs sex comedies.<br /><br />This film real surprise: despite outlandish plots typical farces, actors seemed trying put something characters we, viewer, got back almost true suspension belief. extras music video attacked evicting police, almost believed possible.<br /><br />If fan better sex farces (Canadian not) definitely seek one out. big surprise, sex farce also loaded good nudity.",1
12891,"Probably one boriest slasher movies ever, badly acted badly written.<br /><br />THE PLOT Five students staying behind holidays closing dorm, somebody designs starts killing one one, main suspect creepy groundskeeper John Hemmitt played Woody Roll, could one five characters.<br /><br />ACTING bad great either apart Daphne Zungia dies way quickly main heroine, rest well quite dull although Laura Lapinski main heroine sometimes charm feel sorry end.<br /><br />THE KILLS Can't really see banned this, kills look fake mostly, one guy hand sliced half beginning looks really fake, others quite nasty like one girl gets head run car, one girl gets boiled alive another gets burned alive.<br /><br />OVERALL really great slasher could lot better",0
15213,"story romantic triangle nth. African male prostitute, French transsexual prostitute (Stephanie) Russian waiter speaks French never seems shave.<br /><br />As film dull, dreary depressing, shot either foggy, overcast winter days badly lit interiors, everyone bathed weird blue luminescence. yes, know, it's white balance out. Everyone pale downcast looks haggard, shabby dirty. Bodies bony shot closeup look quite ugly unappealing. Moles, greasy hair. Yuk. Bad news film people spend lot time either naked sex.<br /><br />And story? Well, Stephanie's mother dying. three characters go back Stephanie's home village where, bunch flashbacks desolate countryside predictably dingy interiors, see bit Stephanie's childhood boy called Pierre. mother dies. Well... that's it, really. Character development kept minimum, denouement story. <br /><br />I suppose storyline linear (it would explain lot non sequiteurs) really, paying seven euros don't feel like construct film myself: that's director takes money for. expect join story telling process get hands dirty, speak, asking way much.<br /><br />This film heap pretentious rubbish made, all, desire epater les bourgeois (ie shock straights). see shoo-in Berlin Film Festival, see got nowhere.",0
4424,"look page, seems disapproving listen someone ramble rant real classic. Sure, agree let everyone opinion, here's mine:<br /><br />This movie missed classic horror watcher, seen many casual viewers around world. Sure, lost it's flair greatness age, especially todays world CGI effects, that's like it.<br /><br />You like actually scary movie, even today's standards. It's overall ickyness creep much original audiences, don't slam classic haven't given chance. Watch it, critical attitude. Watch fun, originally intended.",1
18215,"film bad simply defies reality. filming grade school material best, acting pathetic director forever banished film making form. bad can't even watched comedy something along lines Showgirls. thing DVD going cover art. <br /><br />All write haven't misfortune witness please well deserved favor advance don't waste time money piece garbage. want see movie comedy aspects, many worthy realm trash.",0
4587,"masterpiece lesbian horror comes exploitation master Joseph W.Sarno.It features plenty soft core sex,really hot lesbian sequences plus lot naked women.The acting pretty good film quite atmospheric well-made.Marie Forsa one hottest chicks ever seen horror movie-it's visual pleasure see wonderful body.Sarno really knows pick hot looking ladies.A must see fans sexploitation!",1
5034,"seen excellent movie life 90s (in L.A.) you've missed special treat. one amazingly powerful movies ever made life Americans 90s even carries today's world live in. covers everything raising child, prejudice (more one way),love, adultery, empty nest syndrome, selfishness, etc..and list goes on. story builds ultimate climax nothing else matters always goes back love friends family love life. helps us dig deep within make us search want life. Makes us ask questions ourselves. done enough others, like this, etc.??? Sit back enjoy wonderfully done emotional movie I'm sure others enjoy lifetime.<br /><br />Take note Mary Mcdonnell, Kevin Kline Danny Glover's wonderful performance whole film. actors amazing really show true glow meaning message sent us. 3 favorite actors life seeing film 10 years ago now. still enjoy again. Also enjoy wonderful soundtrack don't forget count many times see helicopter fly try figure it's symbolism movie??hmmm... almost forgot probably Steve Martin's first serious acting role film ever done. He, excellent job movie. may come surprise you. Sit back, relax enjoy truly good film making.....",1
15682,"I'm big fan camp, every plot 'twist' predictable bad, obviously trying be, even lose interest. going rate 3, ending dropped point easily. saving grace hated movies more. enough beer world one.",0
